Year,Species,Age,SampleSize
2010,AnimalOthermarsupial,30,1
2010,AnimalTiger,43,1
2010,AnimalRaccoon,57,1
2010,AnimalOther-reptile,28,2
2010,AnimalBrown-bear,36,1
2010,AnimalTiger,38,2
2010,AnimalLion,37,2
2010,AnimalWolf,42,3
2010,AnimalOther-fox,35,2
2010,AnimalDeer,20,7
2010,AnimalDeer,24,2
2010,AnimalOtherungulate,24,4
2010,AnimalRedpanda,25,1
2010,AnimalCougar,23,2
2010,AnimalHusky,44,1
2010,AnimalHorse,32,1
2010,AnimalPolarbear,52,1
2010,AnimalOtherungulate,18,7
2010,AnimalLizard,23,1
2010,AnimalOther-dog,41,1
2010,AnimalCollie,25,2
2010,AnimalHorse,33,3
2010,AnimalKangaroo,41,2
2010,AnimalKitsune,35,1
2010,AnimalGriffin,38,1
2010,AnimalGrey-fox,,4
2010,AnimalCollie,28,2
2010,AnimalBadger,34,1
2010,AnimalPanther,39,1
2010,AnimalOther-dog,36,1
2010,AnimalPanther,51,1
2010,AnimalDomestic-cat,34,1
2010,AnimalCoyote,42,2
2010,AnimalRat,25,3
2010,AnimalBat,26,2
2010,AnimalOther-dog,39,1
2010,AnimalRaven,18,7
2010,AnimalRabbit,25,4
2010,AnimalRaccoon,35,1
2010,AnimalMouse,35,1
2010,AnimalHorse,49,1
2010,AnimalCollie,39,1
2010,AnimalArctic-fox,,7
2010,AnimalTiger,,6
2010,AnimalRaptor,,2
2010,AnimalOther-bear,21,1
2010,AnimalOther-primate,21,2
2010,AnimalCoyote,15,9
2010,AnimalSkunk,19,8
2010,AnimalPandabear,19,4
2010,AnimalMouse,19,7
2010,AnimalKoala,19,2
2010,AnimalRabbit,48,2
2010,AnimalPandabear,31,1
2010,AnimalGerman-shepherd,17,5
2010,AnimalLizard,17,5
2010,AnimalHyena,17,5
2010,AnimalOtherungulate,30,2
2010,AnimalSkunk,58,1
2010,AnimalSea-otter,20,5
2010,AnimalHyena,22,2
2010,AnimalTiger,32,2
2010,AnimalGrizzlybear,41,1
2010,AnimalOthermarsupial,41,1
2010,AnimalBadger,40,1
2010,AnimalSkunk,41,1
2010,AnimalRaptor,24,4
2010,AnimalBat,27,1
2010,AnimalLizard,13,3
2010,AnimalGerman-shepherd,27,2
2010,AnimalDinosaur,27,2
2010,AnimalRat,27,3
2010,AnimalOther-primate,27,1
2010,AnimalBat,32,1
2010,AnimalLizard,37,1
2010,AnimalKangaroo,31,2
2010,AnimalRed-fox,47,1
2010,AnimalRat,30,1
2010,AnimalOther-mustelid,21,2
2010,AnimalRaccoon,38,2
2010,AnimalMouse,,2
2010,AnimalDragon,30,6
2010,AnimalOther-dog,45,3
2010,AnimalOther-bear,45,1
2010,AnimalBrown-bear,26,1
2010,AnimalOthermusteloid,17,1
2010,AnimalLeopard,39,2
2010,AnimalOther-feline,39,2
2010,AnimalArctic-fox,20,10
2010,AnimalArctic-fox,32,1
2010,AnimalOther-bird,22,4
2010,AnimalHorse,21,8
2010,AnimalDinosaur,23,1
2010,AnimalRedpanda,22,1
2010,AnimalDinosaur,17,4
2010,AnimalBadger,18,3
2010,AnimalHorse,18,5
2010,AnimalOthermusteloid,27,1
2010,AnimalRat,,2
2010,AnimalRaven,,1
2010,AnimalRed-fox,,7
2010,AnimalGerman-shepherd,50,1
2010,AnimalOther-reptile,17,5
2010,AnimalOther-bird,17,7
2010,AnimalCougar,32,2
2010,AnimalCougar,26,2
2010,AnimalOther-reptile,18,5
2010,AnimalGerman-shepherd,35,1
2010,AnimalGrizzlybear,40,1
2010,AnimalBrown-bear,21,2
2010,AnimalGrizzlybear,21,3
2010,AnimalPolarbear,34,1
2010,AnimalGrizzlybear,38,1
2010,AnimalMonkey,18,4
2010,AnimalKangaroo,33,2
2010,AnimalRaven,19,10
2010,AnimalMonkey,19,2
2010,AnimalSquirrel,18,8
2010,AnimalBadger,17,1
2010,AnimalRaptor,15,6
2010,AnimalRiver-otter,,1
2010,AnimalRat,26,1
2010,AnimalOther-feline,62,1
2010,AnimalOther,62,1
2010,AnimalRed-fox,40,1
2010,AnimalOther-feline,51,1
2010,AnimalArctic-fox,27,3
2010,AnimalOther-mustelid,20,3
2010,AnimalGerman-shepherd,41,1
2010,AnimalLeopard,49,1
2010,AnimalGrey-fox,22,1
2010,AnimalSkunk,24,1
2010,AnimalKitsune,25,5
2010,AnimalOther-bear,17,2
2010,AnimalSquirrel,17,2
2010,AnimalKangaroo,17,9
2010,AnimalLemur,17,2
2010,AnimalBat,17,3
2010,AnimalOther-bird,29,3
2010,AnimalHyena,16,8
2010,AnimalGriffin,16,6
2010,AnimalKitsune,33,2
2010,AnimalSea-otter,33,2
2010,AnimalRedpanda,33,1
2010,AnimalMouse,33,1
2010,AnimalRaptor,33,2
2010,AnimalGriffin,33,2
2010,AnimalPanther,14,6
2010,AnimalCheetah,14,5
2010,AnimalOther-mustelid,19,1
2010,AnimalPolarbear,41,1
2010,AnimalArctic-fox,21,7
2010,AnimalDeer,18,5
2010,AnimalOther-primate,29,1
2010,AnimalPolarbear,22,2
2010,AnimalOther-reptile,20,8
2010,AnimalOther-feline,15,16
2010,AnimalKangaroo,15,5
2010,AnimalDinosaur,15,2
2010,AnimalBat,15,6
2010,AnimalKitsune,36,1
2010,AnimalOther-feline,36,2
2010,AnimalSquirrel,36,1
2010,AnimalBrown-bear,18,3
2010,AnimalPanther,18,6
2010,AnimalCougar,18,6
2010,AnimalRedpanda,18,6
2010,AnimalPandabear,18,2
2010,AnimalKangaroo,18,4
2010,AnimalKoala,18,1
2010,AnimalOthermarsupial,18,3
2010,AnimalLemur,18,1
2010,AnimalOther-primate,18,1
2010,AnimalHyena,18,4
2010,AnimalGriffin,18,4
2010,AnimalOthermusteloid,16,4
2010,AnimalPolarbear,14,1
2010,AnimalLemur,21,2
2010,AnimalBat,38,1
2010,AnimalPolarbear,31,1
2010,AnimalSquirrel,20,4
2010,AnimalSquirrel,26,2
2010,AnimalGrizzlybear,19,3
2010,AnimalPanther,22,6
2010,AnimalCoyote,28,1
2010,AnimalRaptor,22,4
2010,AnimalOtherungulate,17,1
2010,AnimalRaptor,17,3
2010,AnimalGrizzlybear,45,1
2010,AnimalRaptor,23,2
2010,AnimalRaccoon,22,7
2010,AnimalHyena,32,1
2010,AnimalKoala,20,2
2010,AnimalMonkey,20,4
2010,AnimalLion,15,7
2010,AnimalLeopard,23,2
2010,AnimalGriffin,23,2
2010,AnimalRed-fox,13,6
2010,AnimalRaven,13,1
2010,AnimalGriffin,13,2
2010,AnimalGriffin,19,10
2010,AnimalLion,52,1
2010,AnimalMonkey,16,1
2010,AnimalDomestic-cat,110,1
2010,AnimalRaptor,110,1
2010,AnimalHyena,21,3
2010,AnimalLizard,14,2
2010,AnimalWeasel,14,1
2010,AnimalRaptor,14,1
2010,AnimalWeasel,21,3
2010,AnimalOther-mustelid,24,2
2010,AnimalKitsune,,4
2010,AnimalLion,44,1
2010,AnimalLeopard,29,2
2010,AnimalDeer,22,3
2010,AnimalOther-mustelid,15,2
2010,AnimalOther-fox,13,2
2010,AnimalKoala,27,1
2010,AnimalGerman-shepherd,,3
2010,AnimalDragon,,12
2010,AnimalBat,,2
2010,AnimalOthermusteloid,20,3
2010,AnimalPolarbear,23,2
2010,AnimalOther-fox,39,1
2010,AnimalDomestic-cat,39,1
2010,AnimalCoyote,48,1
2010,AnimalCougar,14,2
2010,AnimalCollie,23,2
2010,AnimalTiger,47,1
2010,AnimalGriffin,47,1
2010,AnimalKitsune,15,9
2010,AnimalRiver-otter,26,2
2010,AnimalRaven,26,2
2010,AnimalSea-otter,17,1
2010,AnimalMouse,17,3
2010,AnimalRaven,23,1
2010,AnimalCollie,16,2
2010,AnimalKitsune,13,3
2010,AnimalDomestic-cat,13,5
2010,AnimalGerman-shepherd,15,8
2010,AnimalDinosaur,19,3
2010,AnimalBat,19,6
2010,AnimalMouse,23,1
2010,AnimalRaptor,16,2
2010,AnimalLeopard,17,3
2010,AnimalPanther,17,5
2010,AnimalHorse,17,2
2010,AnimalSquirrel,21,2
2010,AnimalPandabear,23,1
2010,AnimalOther-dog,14,5
2010,AnimalGerman-shepherd,14,4
2010,AnimalPandabear,20,5
2010,AnimalBat,22,2
2010,AnimalOtherungulate,23,4
2010,AnimalPanther,15,6
2010,AnimalLizard,25,3
2010,AnimalBadger,25,2
2010,AnimalGrizzlybear,25,3
2010,AnimalPolarbear,25,2
2010,AnimalRed-fox,67,2
2010,AnimalCoyote,67,2
2010,AnimalHorse,67,2
2010,AnimalGrey-fox,21,4
2010,AnimalBat,29,1
2010,AnimalLizard,,3
2010,AnimalOther-bear,33,1
2010,AnimalSquirrel,33,1
2010,AnimalBadger,15,3
2010,AnimalGriffin,15,6
2010,AnimalGrizzlybear,50,2
2010,AnimalPolarbear,50,1
2010,AnimalSquirrel,25,2
2010,AnimalOther-bear,26,1
2010,AnimalOther-reptile,23,3
2010,AnimalLion,,1
2010,AnimalLemur,26,1
2010,AnimalSea-otter,16,5
2010,AnimalMonkey,24,1
2010,AnimalOthermusteloid,19,1
2010,AnimalMouse,21,2
2010,AnimalKitsune,30,2
2010,AnimalPolarbear,24,1
2010,AnimalCollie,22,2
2010,AnimalRaven,21,4
2010,AnimalOthercanine,34,1
2010,AnimalHyena,23,4
2010,AnimalMouse,26,2
2010,AnimalHusky,13,3
2010,AnimalGrizzlybear,33,1
2010,AnimalRaven,14,3
2010,AnimalBat,14,3
2010,AnimalGriffin,14,1
2010,AnimalWolf,12,3
2010,AnimalHusky,12,1
2010,AnimalSea-otter,15,5
2010,AnimalPandabear,14,1
2010,AnimalMonkey,14,1
2010,AnimalGrey-fox,13,2
2010,AnimalOther-reptile,13,1
2010,AnimalOthermusteloid,13,1
2010,AnimalDeer,13,1
2010,AnimalPandabear,13,2
2010,AnimalSquirrel,13,1
2010,AnimalOther-bird,13,1
2010,AnimalRabbit,13,1
2010,AnimalKangaroo,13,2
2010,AnimalLemur,13,1
2010,AnimalBat,13,2
2010,AnimalLion,39,1
2010,AnimalMouse,34,1
2010,AnimalBadger,24,1
2010,AnimalArctic-fox,24,4
2010,AnimalSquirrel,24,2
2010,AnimalDinosaur,25,1
2010,AnimalKangaroo,25,1
2010,AnimalOther-primate,25,1
2010,AnimalHyena,25,1
2010,AnimalDinosaur,32,1
2010,AnimalOtherungulate,22,3
2010,AnimalRaccoon,23,4
2010,AnimalOther-fox,31,2
2010,AnimalGrizzlybear,14,1
2010,AnimalCollie,46,1
2010,AnimalDeer,35,1
2010,AnimalDragon,54,2
2010,AnimalRaccoon,31,1
2010,AnimalOtherungulate,31,1
2010,AnimalBat,31,1
2010,AnimalKangaroo,22,3
2010,AnimalSkunk,26,1
2010,AnimalOthermusteloid,15,2
2010,AnimalHorse,15,4
2010,AnimalOther-bear,15,1
2010,AnimalOthermarsupial,15,2
2010,AnimalOther-primate,15,1
2010,AnimalKitsune,24,6
2010,AnimalWolf,54,1
2010,AnimalTiger,54,1
2010,AnimalLizard,15,3
2010,AnimalMouse,15,4
2010,AnimalSquirrel,15,4
2010,AnimalCollie,15,3
2010,AnimalCougar,15,1
2010,AnimalSkunk,15,3
2010,AnimalWeasel,15,2
2010,AnimalRat,15,1
2010,AnimalKoala,15,2
2010,AnimalSquirrel,31,1
2010,AnimalOthermusteloid,14,1
2010,AnimalOther-bear,14,1
2010,AnimalKangaroo,14,2
2010,AnimalRaccoon,13,3
2010,AnimalRaccoon,49,1
2010,AnimalOther-bird,20,4
2010,AnimalBrown-bear,15,4
2010,AnimalLemur,22,2
2010,AnimalPandabear,22,1
2010,AnimalKangaroo,40,1
2010,AnimalCoyote,41,1
2010,AnimalDragon,59,1
2010,AnimalRedpanda,19,4
2010,AnimalCoyote,55,1
2010,AnimalKangaroo,29,1
2010,AnimalOther-mustelid,30,2
2010,AnimalRat,28,2
2010,AnimalRat,14,4
2010,AnimalPandabear,17,1
2010,AnimalPolarbear,17,1
2010,AnimalBadger,13,1
2010,AnimalRed-fox,36,1
2010,AnimalRat,38,2
2010,AnimalDomestic-cat,11,2
2010,AnimalRaven,11,3
2010,AnimalRiver-otter,30,1
2010,AnimalArctic-fox,30,2
2010,AnimalHorse,30,1
2010,AnimalOthercanine,13,4
2010,AnimalTiger,45,1
2010,AnimalDragon,45,1
2010,AnimalOther-reptile,45,1
2010,AnimalRedpanda,45,1
2010,AnimalLemur,20,3
2010,AnimalRat,24,1
2010,AnimalDeer,15,2
2010,AnimalOther-dog,,3
2010,AnimalOther-mustelid,,1
2010,AnimalOther-fox,32,1
2010,AnimalHusky,38,1
2010,AnimalHorse,28,2
2010,AnimalRedpanda,13,1
2010,AnimalLizard,22,5
2010,AnimalWolf,59,1
2010,AnimalGerman-shepherd,59,1
2010,AnimalTiger,59,1
2010,AnimalLion,59,1
2010,AnimalLeopard,59,1
2010,AnimalCougar,59,1
2010,AnimalDomestic-cat,59,1
2010,AnimalRaccoon,59,1
2010,AnimalLizard,32,1
2010,AnimalBadger,32,1
2010,AnimalDeer,32,1
2010,AnimalGrizzlybear,32,1
2010,AnimalRat,32,1
2010,AnimalRaptor,32,1
2010,AnimalMonkey,32,1
2010,AnimalGriffin,32,1
2010,AnimalHyena,24,2
2010,AnimalGriffin,24,1
2010,AnimalHyena,27,2
2010,AnimalBrown-bear,27,2
2010,AnimalGrey-fox,26,1
2010,AnimalKitsune,27,1
2010,AnimalWeasel,16,2
2010,AnimalSea-otter,23,1
2010,AnimalLemur,23,1
2010,AnimalKitsune,40,1
2010,AnimalRed-fox,12,3
2010,AnimalOther-feline,13,2
2010,AnimalMouse,14,1
2010,AnimalOther-reptile,14,1
2010,AnimalPandabear,15,2
2010,AnimalCheetah,52,1
2010,AnimalRed-fox,30,2
2010,AnimalGerman-shepherd,32,1
2010,AnimalSea-otter,24,1
2010,AnimalRedpanda,24,2
2010,AnimalKangaroo,24,2
2010,AnimalOthermarsupial,16,1
2010,AnimalBrown-bear,31,1
2010,AnimalGrizzlybear,31,1
2010,AnimalOther-bear,31,1
2010,AnimalPanther,32,1
2010,AnimalHorse,22,3
2010,AnimalOthermarsupial,24,1
2010,AnimalGrey-fox,67,1
2010,AnimalKitsune,67,1
2010,AnimalDeer,,2
2010,AnimalWeasel,38,1
2010,AnimalPandabear,24,2
2010,AnimalRed-fox,48,1
2010,AnimalLeopard,,1
2010,AnimalCheetah,,1
2010,AnimalCougar,,1
2010,AnimalWeasel,22,2
2010,AnimalGrizzlybear,15,1
2010,AnimalOthercanine,76,1
2010,AnimalCheetah,76,1
2010,AnimalDinosaur,76,1
2010,AnimalSea-otter,76,1
2010,AnimalHorse,76,1
2010,AnimalGrizzlybear,76,1
2010,AnimalOther,76,1
2010,AnimalKoala,76,1
2010,AnimalMonkey,76,1
2010,AnimalHyena,76,1
2010,AnimalKitsune,38,1
2010,AnimalKitsune,110,1
2010,AnimalOther-dog,110,1
2010,AnimalOther-feline,110,1
2010,AnimalRabbit,110,1
2010,AnimalDinosaur,22,2
2010,AnimalPolarbear,,1
2010,AnimalOther-bear,,1
2010,AnimalOther-primate,19,2
2010,AnimalOtherungulate,14,1
2010,AnimalOther-bird,14,1
2010,AnimalOther-bear,16,1
2010,AnimalBrown-bear,14,1
2010,AnimalSquirrel,14,1
2010,AnimalPolarbear,15,2
2010,AnimalLemur,15,2
2010,AnimalOther-fox,33,1
2010,AnimalHusky,40,1
2010,AnimalOther-mustelid,23,1
2010,AnimalGrey-fox,37,1
2010,AnimalArctic-fox,37,1
2010,AnimalCougar,37,1
2010,AnimalSkunk,37,1
2010,AnimalRiver-otter,37,1
2010,AnimalRedpanda,37,1
2010,AnimalHorse,37,1
2010,AnimalPolarbear,37,1
2010,AnimalMouse,37,2
2010,AnimalRat,37,1
2010,AnimalSquirrel,37,1
2010,AnimalRaptor,37,1
2010,AnimalKangaroo,37,1
2010,AnimalKoala,37,1
2010,AnimalLemur,37,1
2010,AnimalBat,37,1
2010,AnimalLeopard,14,2
2010,AnimalMonkey,28,1
2010,AnimalOther-reptile,22,2
2010,AnimalPandabear,28,1
2010,AnimalRabbit,47,1
2010,AnimalHorse,,2
2010,AnimalOtherungulate,,1
2010,AnimalArctic-fox,13,1
2010,AnimalCollie,14,1
2010,AnimalKitsune,11,2
2010,AnimalLizard,11,1
2010,AnimalRaptor,11,1
2010,AnimalRat,21,1
2010,AnimalMouse,29,1
2010,AnimalRabbit,11,2
2010,AnimalCheetah,45,1
2010,AnimalDomestic-cat,12,2
2010,AnimalDinosaur,,2
2010,AnimalPanther,23,1
2010,AnimalBadger,14,1
2010,AnimalOther-primate,24,1
2010,AnimalHusky,11,1
2010,AnimalCheetah,11,1
2010,AnimalOther-feline,11,1
2010,AnimalDragon,11,1
2010,AnimalRaccoon,11,1
2010,AnimalSkunk,11,1
2010,AnimalRedpanda,11,1
2010,AnimalHorse,11,1
2010,AnimalPandabear,11,1
2010,AnimalPolarbear,11,1
2010,AnimalOther-bear,11,1
2010,AnimalSquirrel,11,1
2010,AnimalOther,11,1
2010,AnimalKangaroo,11,1
2010,AnimalLemur,11,1
2010,AnimalBat,11,1
2010,AnimalOther-reptile,,1
2010,AnimalOther-bear,20,1
2010,AnimalGrey-fox,38,1
2010,AnimalArctic-fox,38,1
2010,AnimalLeopard,38,1
2010,AnimalDragon,38,1
2010,AnimalMonkey,38,1
2010,AnimalRiver-otter,14,1
2010,AnimalRaccoon,12,1
2010,AnimalRaven,12,1
2010,AnimalLemur,14,1
2010,AnimalHorse,12,1
2010,AnimalBrown-bear,23,1
2010,AnimalGrizzlybear,23,1
2010,AnimalWeasel,20,1
2010,AnimalArctic-fox,39,1
2010,AnimalSea-otter,39,1
2010,AnimalWeasel,39,1
2011,AnimalCollie,26,1
2011,AnimalJackal,,4
2011,AnimalMouse,24,3
2011,AnimalDragon,22,28
2011,AnimalOther,17,68
2011,AnimalRaven,17,8
2011,AnimalRaptor,17,4
2011,AnimalOther-bird,17,7
2011,AnimalWolf,20,96
2011,AnimalCoyote,20,12
2011,AnimalOther-fox,18,23
2011,AnimalMouse,18,3
2011,AnimalOther,18,93
2011,AnimalDragon,20,32
2011,AnimalRaccoon,29,3
2011,AnimalDragon,21,30
2011,AnimalLion,24,7
2011,AnimalWolf,18,111
2011,AnimalCougar,18,5
2011,AnimalRiver-otter,18,9
2011,AnimalDragon,23,22
2011,AnimalLion,28,3
2011,AnimalRabbit,28,5
2011,AnimalLion,18,10
2011,AnimalLizard,18,5
2011,AnimalMouse,15,6
2011,AnimalPanther,20,5
2011,AnimalOther-feline,22,12
2011,AnimalOther,22,53
2011,AnimalRed-fox,19,44
2011,AnimalOther-bird,18,10
2011,AnimalGriffin,18,7
2011,AnimalLizard,31,1
2011,AnimalRed-fox,16,43
2011,AnimalDragon,16,34
2011,AnimalOther-fox,27,9
2011,AnimalOther,27,26
2011,AnimalCoyote,21,9
2011,AnimalOther-bear,21,2
2011,AnimalOther,21,64
2011,AnimalHyena,21,6
2011,AnimalSquirrel,26,3
2011,AnimalOther-fox,17,27
2011,AnimalRed-fox,24,16
2011,AnimalOther-feline,19,21
2011,AnimalOther,19,99
2011,AnimalWolf,17,87
2011,AnimalLizard,29,1
2011,AnimalWolf,45,3
2011,AnimalDomestic-cat,20,27
2011,AnimalRaven,20,2
2011,AnimalRaccoon,20,7
2011,AnimalRed-fox,22,23
2011,AnimalTiger,,6
2011,AnimalArctic-fox,27,4
2011,AnimalTiger,20,21
2011,AnimalLion,20,13
2011,AnimalWolf,23,38
2011,AnimalArctic-fox,23,6
2011,AnimalOther-dog,17,18
2011,AnimalOthercanine,17,9
2011,AnimalWolf,19,97
2011,AnimalKitsune,27,6
2011,AnimalGrey-fox,23,8
2011,AnimalKitsune,20,15
2011,AnimalOther-reptile,20,6
2011,AnimalRiver-otter,20,12
2011,AnimalMouse,20,3
2011,AnimalOther,20,86
2011,AnimalRabbit,20,12
2011,AnimalRed-fox,20,42
2011,AnimalOther-dog,23,10
2011,AnimalOther,23,41
2011,AnimalArctic-fox,44,1
2011,AnimalRiver-otter,26,4
2011,AnimalRed-fox,21,37
2011,AnimalDragon,34,4
2011,AnimalGerman-shepherd,21,8
2011,AnimalOthercanine,21,6
2011,AnimalOtherungulate,21,5
2011,AnimalWolf,21,85
2011,AnimalGerman-shepherd,17,12
2011,AnimalOther-bird,19,6
2011,AnimalCheetah,21,3
2011,AnimalGriffin,21,5
2011,AnimalOthercanine,16,5
2011,AnimalOther,16,53
2011,AnimalRiver-otter,22,5
2011,AnimalPanther,30,1
2011,AnimalDragon,29,9
2011,AnimalTiger,26,10
2011,AnimalOther-fox,15,24
2011,AnimalOther,15,51
2011,AnimalWolf,25,33
2011,AnimalTiger,25,20
2011,AnimalDragon,25,16
2011,AnimalRiver-otter,25,2
2011,AnimalOtherungulate,25,2
2011,AnimalOther,25,27
2011,AnimalMonkey,25,2
2011,AnimalOther-primate,25,1
2011,AnimalArctic-fox,19,18
2011,AnimalOtherungulate,29,1
2011,AnimalOther,29,19
2011,AnimalGrey-fox,22,4
2011,AnimalLeopard,22,3
2011,AnimalDomestic-cat,22,14
2011,AnimalSkunk,22,2
2011,AnimalOther-mustelid,22,2
2011,AnimalOther-bird,22,5
2011,AnimalRabbit,22,7
2011,AnimalHyena,22,2
2011,AnimalBat,22,2
2011,AnimalDragon,19,45
2011,AnimalCoyote,18,7
2011,AnimalJackal,18,10
2011,AnimalHusky,18,29
2011,AnimalOthercanine,18,25
2011,AnimalHyena,18,9
2011,AnimalDragon,24,17
2011,AnimalKitsune,22,9
2011,AnimalOther-fox,22,12
2011,AnimalJackal,16,5
2011,AnimalWolf,15,77
2011,AnimalRabbit,21,11
2011,AnimalHorse,21,9
2011,AnimalDeer,21,4
2011,AnimalArctic-fox,15,13
2011,AnimalHusky,20,35
2011,AnimalDomestic-cat,18,35
2011,AnimalOthermusteloid,18,3
2011,AnimalRaven,18,9
2011,AnimalRaptor,18,4
2011,AnimalArctic-fox,20,20
2011,AnimalDomestic-cat,28,7
2011,AnimalDragon,28,8
2011,AnimalHorse,28,4
2011,AnimalOther-feline,23,7
2011,AnimalOther-dog,21,17
2011,AnimalDomestic-cat,21,25
2011,AnimalSkunk,21,7
2011,AnimalDomestic-cat,16,30
2011,AnimalJackal,17,5
2011,AnimalDomestic-cat,17,27
2011,AnimalWeasel,18,2
2011,AnimalRat,18,4
2011,AnimalRabbit,18,15
2011,AnimalOther-primate,18,1
2011,AnimalDomestic-cat,24,12
2011,AnimalWolf,38,5
2011,AnimalArctic-fox,38,1
2011,AnimalCheetah,38,1
2011,AnimalDomestic-cat,38,1
2011,AnimalDragon,38,2
2011,AnimalDinosaur,38,1
2011,AnimalHorse,38,1
2011,AnimalDeer,38,1
2011,AnimalMouse,38,1
2011,AnimalRat,38,2
2011,AnimalOther,38,8
2011,AnimalOther-bird,38,1
2011,AnimalRabbit,38,2
2011,AnimalLemur,17,4
2011,AnimalDomestic-cat,40,2
2011,AnimalOther-feline,40,2
2011,AnimalOther,40,5
2011,AnimalOther-bird,40,2
2011,AnimalWolf,16,105
2011,AnimalRed-fox,17,38
2011,AnimalKangaroo,17,2
2011,AnimalOther-dog,19,18
2011,AnimalLizard,20,7
2011,AnimalOther-feline,20,15
2011,AnimalPandabear,20,4
2011,AnimalOther-bear,20,4
2011,AnimalRed-fox,30,7
2011,AnimalWolf,29,21
2011,AnimalOther-dog,29,5
2011,AnimalOthercanine,29,4
2011,AnimalDragon,30,3
2011,AnimalGrizzlybear,18,4
2011,AnimalPolarbear,18,3
2011,AnimalHyena,19,8
2011,AnimalHyena,20,5
2011,AnimalBadger,15,4
2011,AnimalTiger,33,4
2011,AnimalDeer,20,9
2011,AnimalWeasel,28,1
2011,AnimalCoyote,,4
2011,AnimalOther-feline,21,17
2011,AnimalOther-dog,20,23
2011,AnimalRat,20,4
2011,AnimalMouse,28,1
2011,AnimalDeer,31,2
2011,AnimalRat,19,2
2011,AnimalGrey-fox,16,11
2011,AnimalRaven,16,8
2011,AnimalRed-fox,18,33
2011,AnimalOthercanine,36,2
2011,AnimalDragon,36,2
2011,AnimalOther,36,3
2011,AnimalWolf,22,53
2011,AnimalGrey-fox,21,5
2011,AnimalArctic-fox,21,16
2011,AnimalKitsune,21,20
2011,AnimalBadger,19,3
2011,AnimalGerman-shepherd,19,7
2011,AnimalCougar,19,4
2011,AnimalOther-fox,,6
2011,AnimalOther,,19
2011,AnimalRedpanda,17,3
2011,AnimalDragon,17,25
2011,AnimalOther-fox,20,21
2011,AnimalWolf,14,43
2011,AnimalHyena,16,9
2011,AnimalBat,28,4
2011,AnimalKitsune,37,1
2011,AnimalPanther,37,1
2011,AnimalTiger,15,13
2011,AnimalDeer,15,5
2011,AnimalBrown-bear,15,4
2011,AnimalOther-bird,15,4
2011,AnimalRabbit,15,12
2011,AnimalRaccoon,16,10
2011,AnimalSkunk,20,2
2011,AnimalRabbit,16,11
2011,AnimalOthermusteloid,25,2
2011,AnimalArctic-fox,26,3
2011,AnimalCoyote,19,8
2011,AnimalHorse,17,9
2011,AnimalOther-dog,34,5
2011,AnimalOther,34,9
2011,AnimalCoyote,17,9
2011,AnimalCollie,14,1
2011,AnimalCheetah,20,6
2011,AnimalOtherungulate,22,5
2011,AnimalDomestic-cat,23,18
2011,AnimalTiger,16,15
2011,AnimalWolf,24,41
2011,AnimalCollie,24,3
2011,AnimalOther-feline,18,18
2011,AnimalDragon,18,45
2011,AnimalSkunk,18,8
2011,AnimalOther-dog,32,5
2011,AnimalOther,32,14
2011,AnimalRaptor,32,1
2011,AnimalRed-fox,29,10
2011,AnimalCoyote,16,3
2011,AnimalRed-fox,25,10
2011,AnimalDragon,26,10
2011,AnimalOther-mustelid,15,4
2011,AnimalHusky,21,21
2011,AnimalTiger,21,18
2011,AnimalGrey-fox,17,2
2011,AnimalCoyote,24,6
2011,AnimalOthercanine,24,4
2011,AnimalOther,24,43
2011,AnimalOther-fox,24,7
2011,AnimalHusky,19,26
2011,AnimalTiger,18,12
2011,AnimalOther-fox,25,4
2011,AnimalGrey-fox,19,17
2011,AnimalTiger,19,17
2011,AnimalArctic-fox,18,22
2011,AnimalJackal,20,3
2011,AnimalRed-fox,15,35
2011,AnimalCougar,21,3
2011,AnimalOther-dog,48,1
2011,AnimalOther,48,1
2011,AnimalOther-reptile,19,6
2011,AnimalRed-fox,12,1
2011,AnimalCougar,29,2
2011,AnimalPandabear,18,6
2011,AnimalOther-reptile,21,6
2011,AnimalRaven,21,7
2011,AnimalRaptor,21,8
2011,AnimalOther-bird,21,5
2011,AnimalTiger,24,14
2011,AnimalGriffin,24,5
2011,AnimalPolarbear,19,5
2011,AnimalOther-dog,24,16
2011,AnimalOther-dog,,7
2011,AnimalOther-feline,,3
2011,AnimalRed-fox,14,18
2011,AnimalRaven,14,1
2011,AnimalGriffin,14,2
2011,AnimalRed-fox,23,16
2011,AnimalKitsune,23,5
2011,AnimalOther-fox,23,7
2011,AnimalGrey-fox,20,10
2011,AnimalRiver-otter,30,3
2011,AnimalSea-otter,30,1
2011,AnimalHusky,32,4
2011,AnimalCoyote,23,4
2011,AnimalGerman-shepherd,23,5
2011,AnimalHusky,23,10
2011,AnimalKitsune,14,7
2011,AnimalDomestic-cat,14,17
2011,AnimalOther-dog,22,13
2011,AnimalGerman-shepherd,29,2
2011,AnimalOtherungulate,24,6
2011,AnimalRaptor,20,6
2011,AnimalCoyote,22,8
2011,AnimalOthercanine,20,16
2011,AnimalGrey-fox,25,1
2011,AnimalArctic-fox,25,5
2011,AnimalKitsune,25,1
2011,AnimalGerman-shepherd,25,3
2011,AnimalLeopard,25,1
2011,AnimalHorse,25,5
2011,AnimalDeer,25,3
2011,AnimalPandabear,25,1
2011,AnimalSquirrel,25,1
2011,AnimalRaven,25,2
